"ANNOUNCEMENT_NUMBER","COMPANY_ID","CREATED_ON","BALANCE_DATE","AMOUNT","SHAREHOLDER_FUNDS","INTANGIBLES","EFPO_ISSUED_SHARES","CURRENCY_ID","LAST_EOY_DATE","COY_COMPANY_NO","COA_LAST_MODIFIED","COA_RELEASE_DATETIME","COA_ANN_TYPE","INS_ISIN","INS_ISIN_SUFFIX","INS_INSTR_CODE"
311025,"DPC000000",28/11/2017,30/09/2017,10031000,200736000,171527000,83029402,"NZD",31/03/2017,"DPC000000",28/11/2017,28/11/2017,"HALFYR","NZVNLE0001S1","  ","TRA"
311028,"OHE000000",28/11/2017,30/09/2017,-25933000,34682000,4050000,195502032,"NZD",31/03/2017,"OHE000000",28/11/2017,28/11/2017,"HALFYR","NZOHEE0001S3","  ","OHE"
311032,"WID000000",28/11/2017,30/09/2017,-139000,682000,0,1476455842,"NZD",31/03/2017,"WID000000",28/11/2017,28/11/2017,"HALFYR","NZNZIE0007S5","  ","SMW"
311036,"SPY000000",28/11/2017,30/09/2017,870000,14446000,23336000,171752278,"NZD",31/03/2017,"SPY000000",28/11/2017,28/11/2017,"HALFYR","NZDMBE0001S2","  ","SPY"
311112,"NAP000000",29/11/2017,30/09/2017,2411000,116568000,0,161920433,"NZD",31/03/2017,"NAP000000",29/11/2017,29/11/2017,"INTERIM","NZNAPE0007S3","  ","APL"
311113,"IKE000000",29/11/2017,30/09/2017,-4453000,10804000,3798000,78450255,"NZD",31/03/2017,"IKE000000",29/11/2017,29/11/2017,"INTERIM","NZIKEE0001S9","  ","IKE"
311114,"SLG000000",29/11/2017,30/09/2017,-490700,10849800,4450600,146493172,"NZD",31/03/2017,"SLG000000",29/11/2017,29/11/2017,"HALFYR","NZIGVE0001S1","  ","FMS"
311131,"PEB000000",29/11/2017,30/09/2017,-8665000,12259000,346000,399704401,"NZD",31/03/2017,"PEB000000",29/11/2017,29/11/2017,"HALFYR","NZPEBE0002S1","  ","PEB"
311147,"CER000000",29/11/2017,30/09/2017,-2690000,14052000,0,4513618718,"NZD",31/03/2017,"CER000000",29/11/2017,29/11/2017,"INTERIM","NZRSAE0001S1","  ","SEA"
311158,"MOA000000",30/11/2017,30/09/2017,-1488000,6566000,491000,54549111,"NZD",31/03/2017,"MOA000000",30/11/2017,30/11/2017,"HALFYR","NZMOAE0001S1","  ","MOA"
311169,"TRS000000",30/11/2017,30/09/2017,-39000,-379000,0,1212710484,"NZD",31/03/2017,"TRS000000",30/11/2017,30/11/2017,"INTERIM","NZECHE0001S8","  ","TRS"
311195,"HGD000000",30/11/2017,30/09/2017,561332,12999911,15637,2175271250,"NZD",31/03/2017,"HGD000000",30/11/2017,30/11/2017,"HALFYR","NZHERE0001S6","  ","NTL"
311200,"GTK000000",30/11/2017,30/09/2017,11825000,118527000,167058000,83697254,"NZD",30/09/2016,"GTK000000",30/11/2017,30/11/2017,"FLLYR","NZGTKE0002S9","  ","GTK"
311201,"SNK000000",30/11/2017,30/09/2017,-616798,347946,0,16262242,"NZD",31/03/2017,"SNK000000",30/11/2017,30/11/2017,"INTERIM","NZSNKE0001S9","  ","SNK"
311223,"ONL000000",01/12/2017,30/09/2017,-947277,4898475,519027,26193546,"NZD",31/03/2017,"ONL000000",30/11/2017,30/11/2017,"INTERIM","NZONLE0001S6","  ","ONL"
311225,"ENS000000",01/12/2017,30/09/2017,586000,6430000,2137000,6872248,"NZD",31/03/2017,"ENS000000",30/11/2017,30/11/2017,"INTERIM","NZENSE0001S2","  ","ENS"
311466,"TGH000000",06/12/2017,29/10/2017,14769000,427121000,345760000,355906000,"NZD",30/04/2017,"TGH000000",06/12/2017,06/12/2017,"INTERIM","NZTGHE0001S7","  ","TGH"
311689,"LAT000000",11/12/2017,30/09/2017,183341,2562465,0,506933999,"NZD",31/03/2017,"LAT000000",11/12/2017,11/12/2017,"INTERIM","NZLATE0001S2","  ","SNC"
311798,"BFW000000",02/03/2018,30/09/2017,65000,13693000,2508000,59633550,"NZD",31/03/2017,"BFW000000",12/12/2017,12/12/2017,"HALFYR","NZBFWE0001S6","  ","BFG"
311869,"GFL000000",13/12/2017,30/09/2017,3153000,26658000,627000,70435275,"NZD",31/03/2017,"GFL000000",13/12/2017,13/12/2017,"INTERIM","NZGFLE0001S8","  ","GFL"
311907,"TRU000000",14/12/2017,30/09/2017,-1765237,13373029,9401709,195938541,"NZD",31/03/2017,"TRU000000",14/12/2017,14/12/2017,"HALFYR","NZTRUE0001S7","  ","TRU"
311908,"IRG000000",27/12/2017,30/09/2017,-230027,3742591,2376,3664253194,"NZD",31/03/2017,"IRG000000",14/12/2017,14/12/2017,"HALFYR","NZVIKE0002S1","  ","AFC"
311971,"CFG000000",14/12/2017,30/09/2017,-2344000,3601000,2977000,489570793,"NZD",31/03/2017,"CFG000000",14/12/2017,14/12/2017,"HALFYR","NZCFGE0001S7","  ","CGF"
311988,"RIS000000",15/12/2017,30/09/2017,285001,10257154,0,822903748,"NZD",31/03/2017,"RIS000000",14/12/2017,14/12/2017,"HALFYR","NZHSIE0001S5","  ","CGL"
312216,"ABA000000",29/12/2017,30/11/2017,6001000,156106000,226144000,25757775,"NZD",31/05/2017,"ABA000000",20/12/2017,20/12/2017,"HALFYR","NZNPEE0001S8","  ","ABA"
312401,"SCY000000",22/12/2017,31/10/2017,2000,52302000,7118000,52688153,"NZD",30/04/2017,"SCY000000",22/12/2017,22/12/2017,"HALFYR","NZSCYE0001S3","  ","SCY"
313053,"BIT000000",16/01/2018,31/10/2017,173008000,1077563000,0,122606783,"GBP",31/10/2016,"BIT000000",16/01/2018,16/01/2018,"ANNREP","GB0000767003","  ","BIT"
313286,"AFI000000",22/01/2018,31/12/2017,136402000,6193187000,9735000,1180025058,"AUD",30/06/2017,"AFI000000",22/01/2018,22/01/2018,"HALFYR","AU000000AFI5","  ","AFI"
313386,"LIC000000",24/01/2018,30/11/2017,14854000,248502000,74750000,29528590,"NZD",31/05/2017,"LIC000000",24/01/2018,24/01/2018,"HALFYR","NZLICE0001S1","  ","LIC"
313390,"OCA000000",25/01/2018,30/11/2017,44411000,510904000,17335000,610254535,"NZD",31/05/2017,"OCA000000",25/01/2018,25/01/2018,"HALFYR","NZOCAE0002S0","  ","OCA"
313860,"SPN000000",07/02/2018,31/12/2017,4901000,37270000,0,26234898,"NZD",30/06/2017,"SPN000000",07/02/2018,07/02/2018,"HALFYR","NZSPNE0001S8","  ","SPN"
313903,"AMP000000",08/02/2018,31/12/2017,848000000,7202000000,3904000000,2918469137,"AUD",31/12/2016,"AMP000000",08/02/2018,08/02/2018,"FLLYR","AU000000AMP6","  ","AMP"
313926,"CDI000000",08/02/2018,31/12/2017,32161000,186112000,0,277513971,"NZD",31/12/2016,"CDI000000",08/02/2018,08/02/2018,"FLLYR","NZKGLE0001S8","  ","CDI"
313928,"MCK000000",08/02/2018,31/12/2017,43116000,588880000,0,105578290,"NZD",31/12/2016,"MCK000000",08/02/2018,08/02/2018,"FLLYR","NZMCKE0004S9","  ","MCK"
313951,"SKC000000",09/02/2018,31/12/2017,93460000,1131297000,831681000,674335615,"NZD",30/06/2017,"SKC000000",09/02/2018,09/02/2018,"INTERIM","NZSKCE0001S2","  ","SKC"
313996,"PFI000000",12/02/2018,31/12/2017,51684000,842943000,29086000,498723330,"NZD",31/12/2016,"PFI000000",12/02/2018,12/02/2018,"FLLYR","NZPFIE0001S5","  ","PFI"
313997,"CEN000000",12/02/2018,31/12/2017,58000000,2727000000,457000000,716276037,"NZD",30/06/2017,"CEN000000",12/02/2018,12/02/2018,"HALFYR","NZCENE0001S6","  ","CEN"
314151,"GPL000000",14/02/2018,31/12/2017,28400000,1912900000,361000000,1000000000,"NZD",30/06/2017,"GPL000000",14/02/2018,14/02/2018,"INTERIM","NZGNEE0001S7","  ","GNE"
314247,"SKL000000",15/02/2018,31/12/2017,11688000,163090000,50259000,192805807,"NZD",30/06/2017,"SKL000000",15/02/2018,15/02/2018,"HALFYR","NZSKXE0001S8","  ","SKL"
314257,"TLS000000",15/02/2018,31/12/2017,1703000000,14346000000,9227000000,11893297855,"AUD",30/06/2017,"TLS000000",15/02/2018,15/02/2018,"INTERIM","AU000000TLS2","  ","TLS"
314271,"CAV000000",15/02/2018,31/12/2017,1008000,69069000,2362000,68679098,"NZD",30/06/2017,"CAV000000",15/02/2018,15/02/2018,"HALFYR","NZCAVE0001S7","  ","CAV"
314316,"AIA000000",16/02/2018,31/12/2017,165900000,4102300000,0,1197979033,"NZD",30/06/2017,"AIA000000",16/02/2018,16/02/2018,"INTERIM","NZAIAE0002S6","  ","AIA"
314324,"MGL000000",16/02/2018,31/12/2017,-365000,11988000,7310000,64520706,"NZD",30/06/2017,"MGL000000",16/02/2018,16/02/2018,"HALFYR","NZBWYE0001S7","  ","MGL"
314346,"TCL000000",19/02/2018,31/12/2017,89951000,1513327000,0,344784868,"GBP",30/06/2017,"TCL000000",19/02/2018,19/02/2018,"INTERIM","GB0001990497","  ","TCL"
314360,"NZX000000",19/02/2018,31/12/2017,14837000,68723000,70219000,268476385,"NZD",31/12/2016,"NZX000000",19/02/2018,19/02/2018,"FLLYR","NZNZXE0001S7","  ","NZX"
314381,"FRE000000",19/02/2018,31/12/2017,31409000,249057000,357817000,155115946,"NZD",30/06/2017,"FRE000000",19/02/2018,19/02/2018,"HALFYR","NZFREE0001S0","  ","FRE"
314402,"BRM000000",19/02/2018,31/12/2017,12659000,112327000,0,163954715,"NZD",30/06/2017,"BRM000000",19/02/2018,19/02/2018,"HALFYR","NZBRME0001S2","  ","BRM"
314403,"MLN000000",19/02/2018,31/12/2017,10799000,111971000,0,118044713,"NZD",30/06/2017,"MLN000000",19/02/2018,19/02/2018,"HALFYR","NZMLNE0001S0","  ","MLN"
314455,"JWI000000",20/02/2018,31/12/2017,1036000,13452000,6060000,86059101,"NZD",30/06/2017,"JWI000000",20/02/2018,20/02/2018,"INTERIM","NZJWIE0001S3","  ","JLG"
314457,"CMO000000",20/02/2018,31/12/2017,12001000,183519000,1028000,32694632,"NZD",30/06/2017,"CMO000000",20/02/2018,20/02/2018,"INTERIM","NZCMOE0001S7","  ","CMO"
314464,"MEL000000",21/02/2018,31/12/2017,109000000,4933000000,104000000,2563000000,"NZD",30/06/2017,"MEL000000",21/02/2018,21/02/2018,"HALFYR","NZMELE0002S7","  ","MEL"
314465,"TEL000000",21/02/2018,31/12/2017,172000000,1586000000,1257000000,1834949099,"NZD",30/06/2017,"TEL000000",21/02/2018,21/02/2018,"HALFYR","NZTELE0001S4","  ","SPK"
314467,"ATM000000",21/02/2018,31/12/2017,98469000,389633000,17060000,730539067,"NZD",30/06/2017,"ATM000000",21/02/2018,21/02/2018,"INTERIM","NZATME0002S8","  ","ATM"
314478,"EBO000000",21/02/2018,31/12/2017,76670000,1171354000,1257492000,152539304,"NZD",30/06/2017,"EBO000000",21/02/2018,21/02/2018,"HALFYR","NZEBOE0001S6","  ","EBO"
314484,"FBU000000",21/02/2018,31/12/2017,-273000000,3271000000,1920000000,697040440,"NZD",30/06/2017,"FBU000000",21/02/2018,21/02/2018,"HALFYR","NZFBUE0001S0","  ","FBU"
314521,"DOW000000",21/02/2018,31/12/2017,-11100000,3055600000,3076100000,594702512,"AUD",30/06/2017,"DOW000000",21/02/2018,21/02/2018,"INTERIM","AU000000DOW2","  ","DOW"
314537,"ALF000000",22/02/2018,31/12/2017,83000,1106000,1904000,161505350,"NZD",30/06/2017,"ALF000000",21/02/2018,21/02/2018,"INTERIM","NZALFE0001S1","  ","ALF"
314551,"THL000000",22/02/2018,31/12/2017,22782000,212249000,42156000,121001202,"NZD",30/06/2017,"THL000000",22/02/2018,22/02/2018,"HALFYR","NZHELE0001S9","  ","THL"
314563,"NZM000000",22/02/2018,31/12/2017,20885000,289032000,330553000,196011282,"NZD",31/12/2016,"NZM000000",22/02/2018,22/02/2018,"FLLYR","NZNZME0001S0","  ","NZM"
314564,"AIR000000",22/02/2018,31/12/2017,232000000,2123000000,162000000,1122810044,"NZD",30/06/2017,"AIR000000",22/02/2018,22/02/2018,"HALFYR","NZAIRE0001S2","  ","AIR"
314579,"MHJ000000",22/02/2018,31/12/2017,8697000,201397000,71585000,387438513,"AUD",30/06/2017,"MHJ000000",22/02/2018,22/02/2018,"INTERIM","AU000000MHJ4","  ","MHJ"
314587,"TTK000000",22/02/2018,31/12/2017,2147000,27474000,17038000,28368994,"NZD",30/06/2017,"TTK000000",22/02/2018,22/02/2018,"HALFYR","NZTTKE0001S4","  ","VTL"
314609,"SUM000000",23/02/2018,31/12/2017,223436000,769284000,5562000,223968019,"NZD",31/12/2016,"SUM000000",23/02/2018,23/02/2018,"FLLYR","NZSUME0001S0","  ","SUM"
314610,"SLI100000",23/02/2018,31/12/2017,1245000,5882000,582000,62260816,"NZD",30/06/2017,"SLI100000",23/02/2018,23/02/2018,"HALFYR","NZSLIE0002S5","  ","SLI"
314634,"POT000000",23/02/2018,31/12/2017,47113000,903624000,17773000,136116246,"NZD",30/06/2017,"POT000000",23/02/2018,23/02/2018,"INTERIM","NZPOTE0003S0","  ","POT"
314644,"STU000000",23/02/2018,31/12/2017,3766000,212894000,67837000,90608026,"NZD",30/06/2017,"STU000000",23/02/2018,23/02/2018,"HALFYR","NZSUTE0001S5","  ","STU"
314646,"DGL000000",23/02/2018,31/12/2017,21507000,315423000,4225000,101130192,"NZD",30/06/2017,"DGL000000",23/02/2018,23/02/2018,"INTERIM","NZDGLE0001S3","  ","DGL"
314657,"CVT000000",23/02/2018,31/12/2017,37191000,186850000,37191000,45571829,"NZD",30/06/2017,"CVT000000",23/02/2018,23/02/2018,"INTERIM","NZCVTE0001S7","  ","CVT"
314658,"NTH000000",23/02/2018,31/12/2017,5297000,132080000,0,41300651,"NZD",30/06/2017,"NTH000000",23/02/2018,23/02/2018,"HALFYR","NZNTHE0001S3","  ","MMH"
314661,"SDL000000",23/02/2018,31/12/2017,827000,3969000,1352000,14249810,"NZD",30/06/2017,"SDL000000",23/02/2018,23/02/2018,"HALFYR","NZSDLE0001S8","  ","SDL"
314673,"PGC000000",23/02/2018,31/12/2017,7934000,42445000,0,207463249,"GBP",30/06/2017,"PGC000000",23/02/2018,23/02/2018,"INTERIM","NZPGCE0001S6","  ","PGC"
314681,"SEK000000",23/02/2018,31/12/2017,5833000,98625000,16727000,17521279,"NZD",31/12/2016,"SEK000000",23/02/2018,23/02/2018,"FLLYR","NZSEKE0001S8","  ","SEK"
314687,"MVT000000",23/02/2018,31/12/2017,4442544,50723405,178245,280700000,"AUD",30/06/2017,"MVT000000",23/02/2018,23/02/2018,"INTERIM","AU000000MVT4","  ","MVT"
314697,"MET000000",26/02/2018,31/12/2017,56357000,1414248000,1252000,213132290,"NZD",30/06/2017,"MET000000",26/02/2018,26/02/2018,"HALFYR","NZMETE0001S2","  ","MET"
314708,"CNU000000",26/02/2018,31/12/2017,47000000,1013000000,185000000,424694208,"NZD",30/06/2017,"CNU000000",26/02/2018,26/02/2018,"HALFYR","NZCNUE0001S2","  ","CNU"
314745,"PGW000000",27/02/2018,31/12/2017,14488000,291831000,30141000,754849000,"NZD",30/06/2017,"PGW000000",27/02/2018,27/02/2018,"HALFYR","NZREIE0001S4","  ","PGW"
314746,"NZO000000",27/08/2018,31/12/2017,-2508000,138303000,461000,159428718,"NZD",30/06/2017,"NZO000000",27/02/2018,27/02/2018,"HALFYR","NZNZOE0010S7","  ","NZO"
314762,"MRP000000",27/02/2018,31/12/2017,132000000,3259000000,67000000,1400012517,"NZD",30/06/2017,"MRP000000",27/02/2018,27/02/2018,"HALFYR","NZMRPE0001S2","  ","MCY"
314781,"IMP000000",27/02/2018,31/12/2017,52880000,952314000,0,435408454,"NZD",30/06/2017,"IMP000000",27/02/2018,27/02/2018,"HALFYR","NZCHPE0001S4","  ","VHP"
314799,"SAM000000",27/02/2018,31/12/2017,152554,7372011,31356013,43306618,"NZD",30/06/2017,"SAM000000",27/02/2018,27/02/2018,"HALFYR","NZSAME0001S2","  ","GSH"
314807,"NWC000000",27/02/2018,31/12/2017,298000,89875000,13165000,52222534,"NZD",30/06/2017,"NWC000000",27/02/2018,27/02/2018,"HALFYR","NZGRME0001S1","  ","FWL"
314829,"SCL000000",28/02/2018,31/12/2017,31330000,221476000,18177000,140510292,"NZD",31/12/2016,"SCL000000",28/02/2018,28/02/2018,"FLLYR","NZSCLE0002S8","  ","SCL"
314837,"VGL000000",28/02/2018,31/12/2017,9676000,136877000,81247000,164756926,"NZD",31/12/2016,"VGL000000",28/02/2018,28/02/2018,"FLLYR","NZVGLE0003S1","  ","VGL"
314838,"NZR000000",28/02/2018,31/12/2017,78530000,792775000,8148000,312576453,"NZD",31/12/2016,"NZR000000",28/02/2018,28/02/2018,"FLLYR","NZNZRE0001S9","  ","NZR"
314841,"TME000000",28/02/2018,31/12/2017,46074000,732416000,819328000,397277330,"NZD",30/06/2017,"TME000000",28/02/2018,28/02/2018,"HALFYR","NZTMEE0003S8","  ","TME"
314849,"VCT000000",28/02/2018,31/12/2017,78300000,2450300000,1399900000,1000000000,"NZD",30/06/2017,"VCT000000",28/02/2018,28/02/2018,"INTERIM","NZVCTE0001S7","  ","VCT"
314850,"MOW000000",28/02/2018,31/12/2017,19000,22985000,24433000,81459483,"NZD",30/06/2017,"MOW000000",28/02/2018,28/02/2018,"HALFYR","NZMOWE0001S5","  ","TLL"
314857,"SKT000000",28/02/2018,31/12/2017,66562000,1354332000,1478843000,389139785,"NZD",30/06/2017,"SKT000000",28/02/2018,28/02/2018,"HALFYR","NZSKTE0001S6","  ","SKT"
314864,"APT000000",28/02/2018,31/12/2017,17700000,1488700000,0,1211120665,"NZD",30/06/2017,"APT000000",28/02/2018,28/02/2018,"INTERIM","NZAPTE0001S3","  ","PCT"
314879,"MWE000000",28/02/2018,31/12/2017,-717125,15049593,2190421,290872000,"NZD",30/06/2017,"MWE000000",28/02/2018,28/02/2018,"HALFYR","NZMWEE0001S6","  ","MWE"
314882,"NWF000000",28/02/2018,31/12/2017,13000,58757000,22583000,288063584,"NZD",30/06/2017,"NWF000000",28/02/2018,28/02/2018,"HALFYR","NZNWFE0001S1","  ","NWF"
314903,"MVN000000",01/03/2018,31/12/2017,3198000,50316000,40755000,73482816,"NZD",30/06/2017,"MVN000000",01/03/2018,01/03/2018,"HALFYR","NZMVNE0001S9","  ","MVN"
314909,"JMO000000",01/03/2018,31/12/2017,29581000,406178000,0,125486285,"GBP",30/06/2017,"JMO000000",01/03/2018,01/03/2018,"HALFYR","GB00BYMKY695","  ","JPG"
314918,"NZK000000",01/03/2018,31/12/2017,15735000,171454000,44614000,138475358,"NZD",30/06/2017,"NZK000000",01/03/2018,01/03/2018,"HALFYR","NZNZKE0003S0","  ","NZK"
314951,"GEO000000",01/03/2018,31/12/2017,-2829000,7459000,9562000,39404915,"NZD",30/06/2017,"GEO000000",01/03/2018,01/03/2018,"HALFYR","NZGEOE0001S5","  ","GEO"
314968,"WDT000000",06/03/2018,31/12/2017,-1980000,7135000,6931000,257097352,"NZD",31/12/2016,"WDT000000",01/03/2018,01/03/2018,"FLLYR","NZWDTE0002S1","  ","WDT"
314974,"TUR000000",01/03/2018,31/12/2017,19379000,413774000,37632000,122543204,"NZD",31/12/2016,"TUR000000",01/03/2018,01/03/2018,"FLLYR","NZTURE0002S5","  ","TGG"
314979,"SVY000000",02/03/2018,31/12/2017,-876000,1019000,125000,508958971,"NZD",31/12/2016,"SVY000000",01/03/2018,01/03/2018,"ANNREP","NZPRPE0001S5","  ","PIL"
315011,"FIN000000",02/03/2018,31/12/2017,-358000,6906000,5765000,8808830,"NZD",30/06/2017,"FIN000000",02/03/2018,02/03/2018,"HALFYR","NZFINE0001S0","  ","FIN"
315243,"WHS000000",08/03/2018,28/01/2018,31798000,501759000,179645000,346843120,"NZD",30/07/2017,"WHS000000",08/03/2018,08/03/2018,"HALFYR","NZWHSE0001S6","  ","WHS"
315254,"FCT000000",24/01/2019,31/12/2017,535509000,3668023000,0,542180712,"GBP",31/12/2016,"FCT000000",08/03/2018,08/03/2018,"FLLYR","GB0003466074","  ","FCT"
315402,"BGR000000",12/03/2018,28/01/2018,61325000,248428000,4347000,220794500,"NZD",29/01/2017,"BGR000000",12/03/2018,12/03/2018,"FLLYR","NZBGRE0001S4","  ","BGP"
315650,"OMG000000",19/03/2018,31/12/2017,-286000,2201000,0,414550000,"USD",30/06/2017,"OMG000000",19/03/2018,19/03/2018,"HALFYR","NZRLVE0001S2","  ","MEE"
315702,"WTL000000",20/03/2018,31/12/2017,9904000,3188000,710000,38645954,"NZD",30/06/2017,"WTL000000",20/03/2018,20/03/2018,"HALFYR","NZWTLE0001S6","  ","WTL"
315745,"KMD000000",20/03/2018,31/01/2018,18254000,327560000,283084000,202166789,"NZD",31/07/2017,"KMD000000",20/03/2018,20/03/2018,"HALFYR","NZKMDE0001S3","  ","KMD"
315784,"FSF000000",21/03/2018,31/01/2018,0,852000000,0,137366342,"NZD",31/07/2017,"FSF000000",21/03/2018,21/03/2018,"HALFYR","NZFSFE0001S5","  ","FSF"
315787,"FCG000000",21/03/2018,31/01/2018,-354000000,6568000000,3707000000,1610242346,"NZD",31/07/2017,"FCG000000",21/03/2018,21/03/2018,"HALFYR","NZFCGE0001S7","  ","FCG"
315807,"SML000000",21/03/2018,31/01/2018,40663000,434735000,9317000,179223028,"NZD",31/07/2017,"SML000000",21/03/2018,21/03/2018,"HALFYR","NZSMLE0001S9","  ","SML"
316188,"HLG000000",01/06/2018,01/02/2018,15142000,64547000,2622000,59649061,"NZD",01/08/2017,"HLG000000",29/03/2018,29/03/2018,"HALFYR","NZHLGE0001S4","  ","HLG"
316421,"SCT000000",05/04/2018,28/02/2018,3370000,98555000,40613000,75382832,"NZD",31/08/2017,"SCT000000",05/04/2018,05/04/2018,"INTERIM","NZSCTE0001S3","  ","SCT"
316849,"RBD000000",10/12/2018,28/02/2018,35466000,201608000,261212000,123629343,"NZD",28/02/2017,"RBD000000",17/04/2018,17/04/2018,"FLLYR","NZRBDE0001S1","  ","RBD"
316996,"HFL000000",20/04/2018,28/02/2018,6365000,449196000,0,121428564,"GBP",31/08/2017,"HFL000000",20/04/2018,20/04/2018,"HALFYR","JE00B1GXH751","  ","HFL"
317385,"ANZ000000",01/05/2018,31/03/2018,3323000000,59374000000,6178000000,2898758978,"AUD",30/09/2017,"ANZ000000",01/05/2018,01/05/2018,"HALFYR","AU000000ANZ3","  ","ANZ"
317490,"GEF000000",03/05/2018,31/03/2018,263000000,857000000,750000000,400000000,"NZD",31/03/2017,"GEF000000",03/05/2018,03/05/2018,"FLLYR","NZZELE0001S1","  ","ZEL"
317641,"WBC000000",18/05/2018,31/03/2018,4198000000,62615000000,12813000000,3404172038,"AUD",30/09/2017,"WBC000000",07/05/2018,07/05/2018,"HALFYR","AU000000WBC1","  ","WBC"
317823,"TLT000000",14/05/2018,31/03/2018,-2775000,508003000,597000,312973000,"AUD",31/03/2017,"TLT000000",11/05/2018,11/05/2018,"FLLYR","NZTLTE0003S8","  ","TLT"
317910,"TPX000000",12/12/2018,31/03/2018,128127000,1412927000,44120000,312973000,"NZD",31/03/2017,"TPX000000",14/05/2018,14/05/2018,"ANNREP","NZTPXE0001S5","  ","TPW"
318086,"IFT000000",17/05/2018,31/03/2018,60500000,1934400000,160800000,560053166,"NZD",31/03/2017,"IFT000000",17/05/2018,17/05/2018,"FLLYR","NZIFTE0003S3","  ","IFT"
318088,"RAK000000",17/05/2018,31/03/2018,9999000,87051000,15021000,229055272,"NZD",31/03/2017,"RAK000000",17/05/2018,17/05/2018,"FLLYR","NZRAKE0001S8","  ","RAK"
318093,"PAY000000",17/05/2018,31/03/2018,-23267000,21688000,4872000,274549033,"USD",31/03/2017,"PAY000000",17/05/2018,17/05/2018,"FLLYR","NZPAYE0003S9","  ","PPH"
318142,"RYM000000",18/05/2018,31/03/2018,388216000,1940519000,20713000,500000000,"NZD",31/03/2017,"RYM000000",18/05/2018,18/05/2018,"FLLYR","NZRYME0001S4","  ","RYM"
318162,"BLT000000",18/05/2018,31/03/2018,-1042000,3007000,0,1107653565,"NZD",31/03/2017,"BLT000000",18/05/2018,18/05/2018,"ANNREP","NZBLTE0002S8","  ","BLT"
318182,"ERD000000",18/05/2018,31/03/2018,209616,67160564,33780440,68089931,"NZD",31/03/2017,"ERD000000",18/05/2018,18/05/2018,"FLLYR","NZERDE0001S5","  ","ERD"
318200,"KPG000000",21/05/2018,31/03/2018,120102000,1994114000,4114000,1420414825,"NZD",31/03/2017,"KPG000000",21/05/2018,21/05/2018,"FLLYR","NZKPGE0001S9","  ","KPG"
318251,"KFL000000",21/05/2018,31/03/2018,36326000,276276000,0,190935279,"NZD",31/03/2017,"KFL000000",21/05/2018,21/05/2018,"FLLYR","NZKFLE0001S0","  ","KFL"
318309,"AFT000000",23/05/2018,31/03/2018,-12724000,7342000,5826000,97308019,"NZD",31/03/2017,"AFT000000",23/05/2018,23/05/2018,"FLLYR","NZAFTE0001S4","  ","AFT"
318318,"SKO000000",23/05/2018,31/03/2018,1832000,8344000,1729000,74894342,"NZD",31/03/2017,"SKO000000",23/05/2018,23/05/2018,"FLLYR","NZSKOE0001S7","  ","SKO"
318353,"ING000000",23/05/2018,31/03/2018,98177000,926893000,0,827030390,"NZD",31/03/2017,"ING000000",23/05/2018,23/05/2018,"FLLYR","NZARGE0010S7","  ","ARG"
318365,"SAN000000",01/06/2018,31/03/2018,27287000,587601000,505202000,93626735,"NZD",30/09/2017,"SAN000000",23/05/2018,23/05/2018,"HALFYR","NZSANE0001S0","  ","SAN"
318385,"MPG000000",24/05/2018,31/03/2018,15846000,160336000,162570000,185378086,"NZD",31/03/2017,"MPG000000",24/05/2018,24/05/2018,"ANNREP","NZMPGE0001S5","  ","MPG"
318467,"KPF000000",25/05/2018,31/03/2018,1035000,84185000,21662000,87528908,"NZD",31/03/2017,"KPF000000",25/05/2018,25/05/2018,"FLLYR","NZKPFE0001S1","  ","AUG"
318480,"MDZ000000",25/05/2018,31/03/2018,14279000,97518000,0,20541000,"NZD",31/03/2017,"MDZ000000",25/05/2018,25/05/2018,"FLLYR","NZMDZE0002S9","  ","MDZ"
318481,"FNZ000000",25/05/2018,31/03/2018,33500000,384018000,0,157851000,"NZD",31/03/2017,"FNZ000000",25/05/2018,25/05/2018,"FLLYR","NZFNZE0002S2","  ","FNZ"
318482,"DIV000000",25/05/2018,31/03/2018,720000,22790000,2000,21282000,"NZD",31/03/2017,"DIV000000",25/05/2018,25/05/2018,"FLLYR","NZDIVE0001S8","  ","DIV"
318484,"NPF000000",25/05/2018,31/03/2018,3393000,41766000,0,38762000,"NZD",31/03/2017,"NPF000000",25/05/2018,25/05/2018,"FLLYR","NZNPFE0001S5","  ","NPF"
318485,"TNZ000000",25/05/2018,31/03/2018,9183000,80250000,10000,54132000,"NZD",31/03/2017,"TNZ000000",25/05/2018,25/05/2018,"FLLYR","NZTNZE0002S3","  ","TNZ"
318486,"ASD000000",25/05/2018,31/03/2018,-3964000,28466000,0,17929000,"NZD",31/03/2017,"ASD000000",25/05/2018,25/05/2018,"FLLYR","NZASDE0001S1","  ","ASD"
318487,"ASP000000",25/05/2018,31/03/2018,-554000,32933000,0,25173000,"NZD",31/03/2017,"ASP000000",25/05/2018,25/05/2018,"FLLYR","NZASPE0001S5","  ","ASP"
318488,"OZY000000",25/05/2018,31/03/2018,-7483000,122746000,0,35781000,"NZD",31/03/2017,"OZY000000",25/05/2018,25/05/2018,"FLLYR","NZOZYE0002S1","  ","OZY"
